apol,ast_violation,ast_violation_ext,a_acc,a_aro,a_heavy,a_hyd,a_nC,a_nN,a_nO,balabanJ,BCUT_PEOE_0,BCUT_PEOE_1,BCUT_PEOE_2,BCUT_SLOGP_1,BCUT_SLOGP_2,BCUT_SLOGP_3,BCUT_SMR_0,BCUT_SMR_1,BCUT_SMR_2,b_ar,b_double,b_heavy,b_max1len,chi0,chi0_C,chi1,chi1v,chi1v_C,chi1_C,diameter,GCUT_PEOE_2,GCUT_SMR_1,GCUT_SMR_2,h_ema,h_logS,h_log_pbo,h_mr,h_pstates,Kier1,Kier2,lip_acc,lip_violation,logP(o/w),logS,mr,opr_brigid,opr_nring,opr_violation,PEOE_PC+,PEOE_PC-,PEOE_RPC+,PEOE_RPC-,PEOE_VSA+1,PEOE_VSA+3,PEOE_VSA-0,PEOE_VSA-3,PEOE_VSA-5,PEOE_VSA_FNEG,PEOE_VSA_FPOS,PEOE_VSA_NEG,petitjean,petitjeanSC,rings,rsynth,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA7,SMR,SMR_VSA0,SMR_VSA5,SMR_VSA6,VAdjEq,VAdjMa,VDistEq,VDistMa,vdw_vol,vsa_acc,vsa_other,Weight,weinerPath,weinerPol,zagreb,logPapp
132.59917,3,5,9,12,59,37,44,6,9,1.4766306,-2.7077885,-0.53696918,0.51159197,-0.5061388,0.52416247,2.7203553,-2.4523866,-0.35615966,0.71136582,12,6,63,4,42.638889,30.793953,28.24733,21.049746,13.830076,15.806899,19,0.053180773,-0.21006995,0.16718425,14.235069,-9.2835426,12.758849,22.60128,1,50.00655,24.896551,15,2,4.9180002,-9.1492004,22.43239,38,4,3,4.2361741,-4.2361741,0.071650587,0.077504277,8.458519,89.455688,15.808495,0,86.409035,0.14390142,0.85609859,116.08644,0.42105263,0.72727275,5,0.35593221,44.049957,159.10117,117.66869,12.007167,141.14548,22.029341,143.17329,291.66388,149.22139,0.22457284,6.9772801,3.9690907,11.554276,942.31232,88.912796,106.00564,819.013,13944,95,300,-7.06
133.57076,3,5,9,11,59,36,43,8,8,1.4773425,-2.7105701,-0.44283673,0.41418993,-0.43149665,0.40009907,2.7203803,-2.4538934,-0.27561647,0.66649538,11,6,63,4,42.802025,30.37974,28.141176,21.240778,13.350296,14.715147,19,0.040377293,-0.20366277,0.13988239,15.408237,-8.9748344,11.906398,22.686029,1.010209,50.00655,24.333937,16,2,3.6389999,-7.6656699,22.423447,37,4,3,4.3260803,-4.3260803,0.070161514,0.072052903,20.299505,101.29668,15.808495,9.4210396,86.409035,0.15140972,0.84859031,123.00372,0.42105263,0.72727275,5,0.35593221,62.489536,159.10117,96.742424,15.192742,87.358269,22.01664,143.17329,275.61349,128.29512,0.22457284,6.9772801,3.9691556,11.55414,939.6662,95.830078,106.00564,821.03296,13943,94,302,-5.44
132.64999,3,5,8,18,60,39,46,6,8,1.3472788,-2.7032821,-0.53725052,0.58116305,-0.50625223,0.59952503,2.7202778,-2.4489236,-0.39041704,0.72102433,18,6,65,4,42.760208,31.622381,28.909126,21.111788,14.384917,17.376944,18,0.058915086,-0.21605732,0.16726086,13.305851,-9.9953251,15.636832,23.03706,1,49.434319,24.50321,14,2,5.2550001,-9.34233,22.924484,44,5,5,3.9400139,-3.9400139,0.077036373,0.079113089,15.808495,67.397217,176.10197,0,86.409035,0.34401304,0.65598696,273.87616,0.3888889,0.63636363,6,0.31666666,44.049957,159.10117,78.302849,13.967521,229.36139,22.45314,143.17329,398.3194,109.85555,0.2241684,7.022368,3.8908134,11.613271,960.71155,86.409035,106.00564,823.00397,14123,98,310,-7.51
133.93954,2,4,9,6,59,35,43,7,9,1.4818838,-2.7123775,-0.43526518,0.41800487,-0.42166916,0.46961626,2.720382,-2.4548337,-0.28612378,0.64541554,6,7,63,4,42.802025,30.086847,28.158014,21.560003,13.772945,14.89865,18,0.044608694,-0.20670463,0.1261977,15.335269,-8.4851503,10.520742,22.517975,1,50.00655,24.333937,16,2,3.29,-7.8053598,22.262392,37,4,3,4.5024357,-4.5024357,0.067413375,0.07101021,15.808495,67.397217,15.808495,0,99.97596,0.15713276,0.84286726,127.1496,0.3888889,0.63636363,5,0.18644068,52.433056,182.96339,133.62158,12.007167,52.929554,21.87874,167.03551,260.05319,170.43306,0.22457284,6.9772801,3.9540527,11.555517,935.15607,99.97596,118.95517,824.03296,13890,95,302,-5.99
136.65076,3,5,8,12,60,39,46,6,8,1.34717,-2.8154211,-0.53711462,0.56381136,-0.4835752,0.52417552,2.8738599,-2.5599105,-0.38783565,0.71412635,12,6,65,4,42.760208,31.622381,28.909126,22.072296,15.345426,17.376944,18,0.056112073,-0.21605732,0.16564862,13.314454,-9.8107929,12.572004,23.135036,1,49.434319,24.50321,14,2,5.612,-9.7488003,23.002663,44,5,5,3.9388714,-3.9388714,0.07705871,0.079136036,15.808495,67.397217,97.059509,0,86.409035,0.24472861,0.75527138,194.83369,0.3888889,0.63636363,6,0.31666666,44.049957,159.10117,96.742424,15.192742,141.14548,22.562241,143.17329,386.00592,128.29512,0.2241684,7.022368,3.8908134,11.613271,960.71155,86.409035,106.00564,829.052,14123,98,310,-7.54
134.35916,3,5,9,12,60,38,45,6,9,1.34717,-2.763648,-0.53057581,0.54753929,-0.48190144,0.52083993,2.7350073,-2.5150821,-0.37737629,0.71450901,12,6,65,4,42.760208,30.915274,28.909126,21.649647,14.345426,16.376944,18,0.055372361,-0.21512115,0.16299027,14.729024,-8.9235048,12.571978,22.860744,1,49.434319,24.50321,15,2,4.204,-8.3457804,22.72105,44,5,4,4.2926445,-4.2926445,0.070708014,0.082414292,15.808495,67.397217,97.059509,0,86.409035,0.24812438,0.75187564,197.33745,0.3888889,0.63636363,6,0.18333334,44.049957,170.10106,138.59494,15.192742,141.14548,22.259041,154.17319,329.4007,170.14764,0.2241684,7.022368,3.8908134,11.613271,952.84546,88.912796,106.00564,831.02399,14123,98,310,-5.46
135.74358,3,5,8,18,61,40,47,6,8,1.3385292,-2.7045469,-0.53721589,0.58010209,-0.50622535,0.59940839,2.720264,-2.4496017,-0.38992369,0.72102302,18,6,66,4,43.467316,32.329487,29.409126,21.611788,14.884917,17.876944,18,0.058723789,-0.21605732,0.16726431,13.312304,-10.177496,15.636927,23.491459,1,50.413223,25.221592,14,2,5.3429999,-9.4038,23.39373,44,5,4,3.9678388,-3.9678388,0.076496147,0.078558303,31.616989,67.397217,178.31052,0,86.409035,0.34003514,0.65996486,276.08472,0.3888889,0.63636363,6,0.32786885,44.049957,159.10117,96.742424,13.967521,229.36139,22.91934,143.17329,398.74823,128.29512,0.22114268,7.044394,3.9276316,11.659686,979.23901,86.409035,106.00564,837.03101,14914,99,314,-5.8
134.78558,3,5,9,16,61,39,46,6,9,1.3323289,-2.7043185,-0.52713317,0.51225364,-0.43882394,0.51649022,2.7202609,-2.4496641,-0.35651463,0.72094971,17,6,66,4,43.630451,31.785517,29.357815,21.449175,14.025381,16.618525,20,0.053232387,-0.21338466,0.1610824,14.66717,-9.9027977,14.789416,23.273205,1,50.413223,24.676275,15,2,4.6440001,-9.5949497,23.157415,43,5,4,4.2853079,-4.2853079,0.070829071,0.081451751,15.808495,125.11412,133.09358,0,86.409035,0.28771332,0.71228665,233.37152,0.44999999,0.81818181,6,0.26229507,44.049957,170.10106,117.66869,10.781946,181.57777,22.842939,154.17319,326.95026,149.22139,0.22114268,7.044394,3.9586976,11.654929,971.37292,88.912796,106.00564,841.01898,14998,102,316,-7.13
138.83717,3,5,8,18,62,41,48,6,8,1.3280755,-2.7058046,-0.5372116,0.57986456,-0.50621724,0.59940332,2.7202733,-2.4502897,-0.38984922,0.72102278,18,6,67,4,44.174423,33.036594,29.909126,22.111788,15.384917,18.376944,19,0.058702271,-0.21605732,0.16725904,13.314226,-10.485777,15.636954,23.945848,1,51.392738,25.945179,14,2,5.7849998,-9.6055698,23.862671,44,5,5,3.9701796,-3.9701796,0.076451041,0.078511983,15.808495,67.397217,178.31052,0,86.409035,0.33354101,0.66645902,276.08472,0.42105263,0.72727275,6,0.33870968,44.049957,159.10117,96.742424,13.967521,229.36139,23.381041,143.17329,417.61664,128.29512,0.21820509,7.0660892,3.9762959,11.703846,997.76648,86.409035,106.00564,851.05798,15766,100,318,-8.01
136.54558,3,5,9,18,62,40,47,6,9,1.3280755,-2.7041311,-0.58009124,0.58548361,-0.52592474,0.57773966,2.7202604,-2.4495642,-0.40785894,0.73986375,18,6,67,4,44.174423,32.329487,29.909126,21.751034,14.531363,17.468695,19,0.059281897,-0.21514313,0.16797665,14.226932,-10.044447,15.823777,23.696644,1,51.392738,25.945179,15,2,5.039,-9.4191504,23.576887,44,5,4,4.2645655,-4.2645655,0.071173571,0.076988295,24.267014,89.455688,97.059509,0,86.409035,0.23863758,0.76136243,197.33745,0.42105263,0.72727275,6,0.33870968,44.049957,159.10117,117.66869,10.781946,229.36139,23.09844,143.17329,379.87982,149.22139,0.21820509,7.0660892,3.9762959,11.703846,989.90039,88.912796,106.00564,853.02997,15766,100,318,-7.76
140.17075,3,5,8,16,62,41,48,6,8,1.3369416,-2.70856,-0.53047001,0.53499073,-0.46108678,0.51895118,2.7203872,-2.4519184,-0.37085205,0.72241861,17,6,67,5,44.337559,33.19973,29.857815,22.459358,15.732488,18.325632,20,0.055106424,-0.21528457,0.1631411,13.314676,-10.912935,14.789572,24.0019,1,51.392738,25.390219,14,3,6.5650001,-11.01173,23.902988,43,5,5,3.9388707,-3.9388707,0.077058733,0.079136051,15.808495,67.397217,133.09358,0,86.409035,0.27891392,0.72108608,230.86777,0.44999999,0.81818181,6,0.27419356,44.049957,159.10117,96.742424,10.781946,181.57777,23.60784,143.17329,383.55548,128.29512,0.21820509,7.0660892,3.9664149,11.703685,997.76648,86.409035,106.00564,853.07397,15670,103,320,-8.89
137.51717,3,5,9,17,62,39,46,8,8,1.3286852,-2.7056723,-0.51745158,0.51218069,-0.45115584,0.51565671,2.720273,-2.4502692,-0.35644007,0.71104717,17,6,67,4,44.337559,31.915274,29.802973,21.942066,14.051584,16.376944,19,0.053231601,-0.21327005,0.16725481,15.400208,-9.7354965,14.971326,23.781395,1.0102075,51.392738,25.390219,16,2,3.76,-7.9356198,23.571264,43,5,4,4.3544717,-4.3544717,0.069704063,0.071583115,36.108002,101.29668,97.059509,9.4210396,86.409035,0.245317,0.75468302,204.25473,0.42105263,0.72727275,6,0.33870968,62.489536,159.10117,96.742424,13.967521,175.57419,23.085739,143.17329,363.82941,128.29512,0.21820509,7.0660892,3.9763515,11.703724,987.25427,95.830078,106.00564,855.04999,15765,99,320,-5.73
137.88596,3,5,9,12,62,38,46,7,9,1.332518,-2.706773,-0.53062451,0.55094129,-0.48526186,0.52133828,2.720274,-2.4507225,-0.3775717,0.71637601,12,7,67,4,44.337559,31.622381,29.819809,22.261292,14.474234,16.560446,18,0.056099795,-0.21512845,0.1640584,15.327243,-9.2458458,13.58567,23.613338,1,51.392738,25.390219,16,2,3.411,-8.0753098,23.411098,43,5,4,4.530827,-4.530827,0.066990942,0.070565239,31.616989,67.397217,97.059509,0,99.97596,0.25126326,0.74873674,208.40062,0.3888889,0.63636363,6,0.17741935,52.433056,182.96339,133.62158,10.781946,141.14548,22.94784,167.03551,348.2691,170.43306,0.21820509,7.0660892,3.962184,11.704932,982.74408,99.97596,118.95517,858.04999,15709,100,320,-5.86
141.02357,3,5,8,22,64,43,50,6,8,1.2223122,-2.7032802,-0.53718311,0.58966023,-0.50625032,0.59955114,2.720278,-2.4489224,-0.39959458,0.72594196,23,6,70,4,45.329124,34.191296,30.875452,22.516489,15.789618,19.343269,20,0.059507117,-0.21605732,0.16726233,13.305429,-11.47889,17.854391,24.642864,1,51.84,25.215744,14,3,6.5139999,-11.22021,24.541183,49,6,5,3.9400139,-3.9400139,0.077036373,0.079113089,15.808495,67.397217,212.13605,0,86.409035,0.37241864,0.62758136,309.91025,0.44999999,0.81818181,7,0.296875,44.049957,159.10117,78.302849,13.967521,269.7937,24.203739,143.17329,433.60577,109.85555,0.21493797,7.129283,3.963207,11.798909,1026.827,86.409035,106.00564,873.06396,16845,107,336,-8.53
145.02434,3,5,8,16,64,43,50,6,8,1.2222253,-2.8154194,-0.53704828,0.56779504,-0.48339191,0.52417862,2.8738601,-2.5599093,-0.39941716,0.72100908,17,6,70,4,45.329124,34.191296,30.875452,23.476997,16.750126,19.343269,20,0.056530911,-0.21913126,0.16565131,13.314032,-11.29434,14.789563,24.740839,1,51.84,25.215744,14,3,6.8709998,-11.62668,24.621538,49,6,5,3.9388714,-3.9388714,0.07705871,0.079136036,15.808495,67.397217,133.09358,0,86.409035,0.27743343,0.72256655,230.86777,0.44999999,0.81818181,7,0.296875,44.049957,159.10117,96.742424,15.192742,181.57777,24.31284,143.17329,421.2923,128.29512,0.21493797,7.129283,3.963207,11.798909,1026.827,86.409035,106.00564,879.112,16845,107,336,-9.12
142.73276,3,5,9,16,64,42,49,6,9,1.2222253,-2.7636435,-0.5337621,0.55090266,-0.48023427,0.52107799,2.7350109,-2.5150793,-0.38511422,0.71781772,17,6,70,4,45.329124,33.484188,30.875452,23.054348,15.750126,18.343269,20,0.055730671,-0.21722041,0.1641326,14.7286,-10.407056,14.789536,24.466547,1,51.84,25.215744,15,2,5.4629998,-10.22366,24.341085,49,6,5,4.2926445,-4.2926445,0.070708014,0.082414292,15.808495,67.397217,133.09358,0,86.409035,0.28071368,0.71928632,233.37152,0.44999999,0.81818181,7,0.171875,44.049957,170.10106,138.59494,15.192742,181.57777,24.00964,154.17319,364.68707,170.14764,0.21493797,7.129283,3.963207,11.798909,1018.9609,88.912796,106.00564,881.08398,16845,107,336,-7.16
144.11717,3,5,8,22,65,44,51,6,8,1.2162552,-2.7045443,-0.53714865,0.58322257,-0.5062232,0.59943175,2.7202642,-2.4496002,-0.39954528,0.72549462,23,6,71,4,46.036228,34.898403,31.375452,23.016489,16.289618,19.843269,20,0.058940746,-0.21605732,0.16726583,13.311881,-11.661047,17.854485,25.097263,1,52.814919,25.917355,14,3,6.6020002,-11.28168,25.01038,49,6,5,3.9678388,-3.9678388,0.076496147,0.078558303,31.616989,67.397217,214.34459,0,86.409035,0.3680802,0.6319198,312.11877,0.44999999,0.81818181,7,0.30769232,44.049957,159.10117,96.742424,13.967521,269.7937,24.669941,143.17329,434.03458,128.29512,0.21218204,7.1497469,3.9870212,11.843665,1045.3545,86.409035,106.00564,887.091,17700,108,340,-7.42
147.21075,3,5,8,22,66,45,52,6,8,1.2086345,-2.7058012,-0.53714436,0.58127123,-0.50621504,0.59942657,2.7202735,-2.4502881,-0.39953855,0.72538853,23,6,72,4,46.743336,35.605507,31.875452,23.516489,16.789618,20.343269,20,0.058875933,-0.21605732,0.16726053,13.313804,-11.969324,17.854513,25.551651,1,53.790508,26.624001,14,3,7.0440001,-11.48345,25.479277,49,6,5,3.9701796,-3.9701796,0.076451041,0.078511983,15.808495,67.397217,214.34459,0,86.409035,0.36134371,0.63865626,312.11877,0.44999999,0.81818181,7,0.31818181,44.049957,159.10117,96.742424,13.967521,269.7937,25.131639,143.17329,452.90298,128.29512,0.20950231,7.1699252,4.0217614,11.886315,1063.882,86.409035,106.00564,901.11798,18620,109,344,-9.29
144.91916,3,5,9,22,66,44,51,6,9,1.2086345,-2.7041287,-0.57942986,0.58885765,-0.52592331,0.5777657,2.7202606,-2.4495628,-0.40993002,0.73709607,23,6,72,4,46.743336,34.898403,31.875452,23.155735,15.936065,19.435022,20,0.060303897,-0.21518955,0.16797689,14.226501,-11.528014,18.041336,25.302448,1,53.790508,26.624001,15,3,6.2979999,-11.29703,25.19462,49,6,5,4.2645655,-4.2645655,0.071173571,0.076988295,24.267014,89.455688,133.09358,0,86.409035,0.27042902,0.72957098,233.37152,0.44999999,0.81818181,7,0.31818181,44.049957,159.10117,117.66869,10.781946,269.7937,24.849039,143.17329,415.16617,149.22139,0.20950231,7.1699252,4.0217614,11.886315,1056.0159,88.912796,106.00564,903.08997,18620,109,344,-8.88
145.89075,3,5,9,21,66,43,50,8,8,1.2091553,-2.7056689,-0.52713317,0.51223677,-0.45115554,0.51634187,2.7202733,-2.4502676,-0.35650957,0.72095084,22,6,72,4,46.906475,34.484188,31.7693,23.346767,15.456285,18.343269,20,0.053232025,-0.21340874,0.16725624,15.399783,-11.219044,17.188885,25.387199,1.0102075,53.790508,26.099401,16,2,5.0190001,-9.8135004,25.191545,48,6,5,4.3544717,-4.3544717,0.069704063,0.071583115,36.108002,101.29668,133.09358,9.4210396,86.409035,0.2766234,0.72337657,240.2888,0.44999999,0.81818181,7,0.31818181,62.489536,159.10117,96.742424,13.967521,216.00648,24.83634,143.17329,399.11578,128.29512,0.20950231,7.1699252,4.0218129,11.886209,1053.3698,95.830078,106.00564,905.10999,18619,108,346,-7.6
146.25955,3,5,9,16,66,42,50,7,9,1.2123513,-2.706769,-0.53380692,0.55778903,-0.48366171,0.52156979,2.7202742,-2.4507205,-0.38519502,0.72389454,17,7,72,4,46.906475,34.191296,31.786137,23.665993,15.878934,18.526773,20,0.056985971,-0.2172298,0.16520005,15.326819,-10.729396,15.803228,25.219143,1,53.790508,26.099401,16,2,4.6700001,-9.9531898,25.031731,48,6,4,4.530827,-4.530827,0.066990942,0.070565239,31.616989,67.397217,133.09358,0,99.97596,0.28243801,0.71756202,244.43469,0.44999999,0.81818181,7,0.16666667,52.433056,182.96339,133.62158,10.781946,181.57777,24.698441,167.03551,383.55548,170.43306,0.20950231,7.1699252,4.0111933,11.887177,1048.8596,99.97596,118.95517,908.10999,18559,109,346,-6.5
116.81679,2,4,8,5,51,29,36,7,8,1.9965214,-2.7041266,-0.36362797,0.38696384,-0.3252449,0.3570902,2.72016,-2.4495907,-0.19246505,0.51574546,5,6,53,4,37.827335,25.982399,24.157213,18.329865,11.281363,11.917923,18,0.006594805,-0.17694652,0.11796903,15.166767,-7.1761317,8.3896427,19.550356,1,45.38982,22.527679,15,2,1.924,-6.6046801,19.356737,27,2,3,4.0944228,-4.0944228,0.067082159,0.087442428,31.616989,153.87215,0,0,81.401527,0.15305108,0.84694892,112.05805,0.3888889,0.63636363,3,0.15686275,63.646553,170.10106,94.68457,17.027161,17.643185,18.893141,163.9073,168.16161,126.23727,0.24573661,6.7279205,3.8767178,11.124938,810.69257,94.790543,92.058067,717.909,9554,81,252,-5.52
122.20196,3,5,7,5,52,31,38,7,7,1.9982779,-2.7082276,-0.4305543,0.39019573,-0.41435626,0.36515218,2.7202883,-2.4517794,-0.27039742,0.52468288,5,6,54,5,38.534439,27.396612,24.657213,19.340048,12.988471,13.62503,18,0.038267843,-0.20483142,0.12067085,13.814106,-8.1866646,8.3897982,20.279051,1,46.382717,23.283419,14,2,3.845,-8.0214596,20.101225,27,2,3,3.7479856,-3.7479856,0.073282756,0.095524989,31.616989,96.155243,0,0,81.401527,0.14631149,0.85368854,109.5543,0.3888889,0.63636363,3,0.17307693,63.646553,159.10117,73.758316,17.027161,17.643185,19.658039,152.90742,224.76682,105.31101,0.24202083,6.7548876,3.9025834,11.180934,837.08612,92.286789,92.058067,729.96399,10114,82,256,-5
123.05479,3,5,7,11,54,33,40,7,7,1.6761891,-2.7031229,-0.4937425,0.47992072,-0.43520209,0.46230862,2.7201774,-2.448868,-0.33401406,0.63025552,11,6,57,4,39.526005,28.388176,25.67485,19.397179,13.045601,14.642668,18,0.056910422,-0.21075401,0.15007456,13.804836,-8.7521582,11.454617,20.920013,1,46.686981,22.962986,14,2,3.7939999,-8.2299404,20.752377,33,3,3,3.7491288,-3.7491288,0.073260412,0.095495857,31.616989,96.155243,79.042473,0,81.401527,0.25039685,0.74960315,188.59677,0.3888889,0.63636363,4,0.2037037,63.646553,159.10117,55.318733,20.212736,105.85911,20.253941,152.90742,274.81711,86.871437,0.23812568,6.83289,3.9196112,11.291828,866.14667,92.286789,92.058067,749.95398,11095,86,272,-5.1
127.05554,3,5,7,5,54,33,40,7,7,1.6760266,-2.8153389,-0.44017792,0.40546137,-0.43047825,0.41206157,2.8738699,-2.5598388,-0.28232765,0.56931353,5,6,57,4,39.526005,28.388176,25.67485,20.357687,14.006109,14.642668,18,0.048263248,-0.21030213,0.13001348,13.813458,-8.5680065,8.3897886,21.01799,1,46.686981,22.962986,14,2,4.151,-8.6364098,20.822657,33,3,3,3.7479863,-3.7479863,0.073282741,0.095524967,31.616989,96.155243,0,0,81.401527,0.14545344,0.85454655,109.5543,0.3888889,0.63636363,4,0.2037037,63.646553,159.10117,73.758316,21.437956,17.643185,20.363041,152.90742,262.50363,105.31101,0.23812568,6.83289,3.9196112,11.291828,866.14667,92.286789,92.058067,756.00201,11095,86,272,-5.39
124.76396,2,4,8,5,54,32,39,7,8,1.6760266,-2.7633989,-0.43537515,0.39782888,-0.42271826,0.3886061,2.7350368,-2.5149112,-0.27636328,0.54690665,5,6,57,4,39.526005,27.681068,25.67485,19.935038,13.006109,13.642668,18,0.043266248,-0.20768392,0.12526079,15.228053,-7.680654,8.3897619,20.743698,1,46.686981,22.962986,15,2,2.743,-7.2333899,20.543261,33,3,3,4.1017594,-4.1017594,0.066962168,0.087286025,31.616989,96.155243,0,0,81.401527,0.14893678,0.85106319,112.05805,0.3888889,0.63636363,4,0.055555556,63.646553,170.10106,115.61083,21.437956,17.643185,20.059839,163.9073,205.89841,147.16353,0.23812568,6.83289,3.9196112,11.291828,858.28064,94.790543,92.058067,757.974,11095,86,272,-5.66
126.09754,3,5,8,5,54,32,39,7,8,2.064326,-2.7080278,-0.36343494,0.38696113,-0.32454652,0.35706085,2.720252,-2.4525912,-0.192442,0.51386327,5,6,56,4,40.11179,28.266855,25.55106,19.723711,12.675211,13.311769,18,0.006591165,-0.17507881,0.11540774,15.16522,-8.0980968,8.3896379,20.913511,1,48.369259,24.171362,15,2,3.3380001,-7.8368902,20.736862,27,2,3,4.0944238,-4.0944238,0.067082137,0.087442406,31.616989,153.87215,0,0,81.401527,0.14374036,0.85625964,112.05805,0.3888889,0.63636363,3,0.14814815,63.646553,170.10106,94.68457,21.437956,17.643185,20.27124,163.9073,187.03,126.23727,0.23494832,6.8073549,3.8761892,11.298927,866.27496,94.790543,92.058067,759.98999,10929,85,266,-5.11
126.14838,3,5,7,11,55,34,41,7,7,1.6623763,-2.7043445,-0.49273726,0.47983003,-0.43391412,0.46226507,2.7201633,-2.4495285,-0.33393082,0.63023067,11,6,58,4,40.233112,29.095284,26.17485,19.897179,13.545601,15.142668,19,0.056898467,-0.21066901,0.14990491,13.811304,-8.9346352,11.454711,21.374413,1,47.675388,23.700937,14,2,3.882,-8.2914104,21.221088,33,3,3,3.7769537,-3.7769537,0.072720699,0.094792344,47.425484,96.155243,81.251015,0,81.401527,0.24812134,0.75187868,190.80531,0.42105263,0.72727275,4,0.21818182,63.646553,159.10117,73.758316,20.212736,105.85911,20.72014,152.90742,275.24594,105.31101,0.23466173,6.8579812,3.9654455,11.342339,884.67419,92.286789,92.058067,763.98096,11808,87,276,-5.84
131.48271,3,5,7,5,55,34,41,7,7,2.068764,-2.7149851,-0.43026185,0.39019397,-0.41328377,0.36510825,2.7205515,-2.4571428,-0.27036282,0.5218814,5,6,57,5,40.818897,29.681068,26.05106,20.733894,14.382318,15.018876,18,0.038262375,-0.20193884,0.11683876,13.812577,-9.1084642,8.3897934,21.642206,1,49.362881,24.931953,14,2,5.2589998,-9.2536697,21.478054,27,2,4,3.7479866,-3.7479866,0.073282734,0.095524967,31.616989,96.155243,0,0,81.401527,0.13759647,0.86240351,109.5543,0.3888889,0.63636363,3,0.16363636,63.646553,159.10117,73.758316,21.437956,17.643185,21.03614,152.90742,243.63522,105.31101,0.23157986,6.83289,3.897649,11.352242,892.66852,92.286789,92.058067,772.04498,11518,86,270,-6.58
129.24196,3,5,7,11,56,35,42,7,7,1.6465716,-2.7055576,-0.49266446,0.47982305,-0.43368611,0.46226385,2.7201726,-2.450197,-0.33392608,0.63022786,11,6,59,4,40.940216,29.802389,26.67485,20.397179,14.045601,15.642668,20,0.056886379,-0.21064252,0.14987865,13.813231,-9.2430086,11.454739,21.828802,1,48.664177,24.444445,14,2,4.3239999,-8.4931803,21.689524,33,3,3,3.7792945,-3.7792945,0.07267566,0.094733626,31.616989,96.155243,81.251015,0,81.401527,0.2431234,0.75687659,190.80531,0.44999999,0.81818181,4,0.23214285,63.646553,159.10117,73.758316,20.212736,105.85911,21.181841,152.90742,294.11432,105.31101,0.23130681,6.8826432,4.0186696,11.390491,903.20166,92.286789,92.058067,778.008,12576,88,280,-5.32
126.95037,3,5,8,11,56,34,41,7,8,1.6465716,-2.7039433,-0.47744456,0.45303544,-0.46362433,0.48950443,2.7201598,-2.449492,-0.31147391,0.61098903,11,6,59,4,40.940216,29.095284,26.67485,20.036425,13.192047,14.734419,20,0.05559089,-0.21120973,0.14558552,14.726056,-8.8012428,11.641562,21.579597,1,48.664177,24.444445,15,2,3.5780001,-8.3067598,21.40612,33,3,3,4.0736804,-4.0736804,0.067423724,0.087887675,40.075508,118.21371,0,0,81.401527,0.14293052,0.85706949,112.05805,0.44999999,0.81818181,4,0.23214285,63.646553,159.10117,94.68457,17.027161,105.85911,20.89924,152.90742,256.37753,126.23727,0.23130681,6.8826432,4.0186696,11.390491,895.33557,94.790543,92.058067,779.97998,12576,88,280,-5.58
127.92196,3,5,8,10,56,33,40,9,7,1.6474053,-2.7054298,-0.44061813,0.39698577,-0.43307966,0.36527744,2.7201726,-2.4501772,-0.26167256,0.56937706,10,6,59,4,41.103355,28.681068,26.568697,20.227457,12.712268,13.642668,20,0.006594682,-0.1971723,0.13006954,15.899221,-8.4927282,10.78911,21.664349,1.0102092,48.664177,23.851873,16,2,2.299,-6.8232298,21.38592,32,3,3,4.1635866,-4.1635866,0.065967813,0.08598987,51.916496,130.0547,0,9.4210396,81.401527,0.15066166,0.84933835,118.97533,0.44999999,0.81818181,4,0.23214285,82.086128,159.10117,73.758316,20.212736,52.071899,20.886539,152.90742,240.32713,105.31101,0.23130681,6.8826432,4.0187359,11.390339,892.68945,101.70782,92.058067,782,12575,87,282,-5.79
128.29076,2,4,8,5,56,32,40,8,8,1.6527345,-2.7064936,-0.43558487,0.397845,-0.42371884,0.3886072,2.7201734,-2.4506171,-0.27640978,0.54703045,5,7,59,4,41.103355,28.388176,26.585535,20.546682,13.134917,13.826171,19,0.043268543,-0.20776691,0.12537088,15.82625,-8.0030088,9.4034548,21.496294,1,48.664177,23.851873,16,2,1.95,-6.9629202,21.230116,32,3,3,4.339942,-4.339942,0.063287184,0.082495637,47.425484,96.155243,0,0,94.968445,0.15654689,0.84345311,123.12122,0.42105263,0.72727275,4,0.053571429,72.029648,182.96339,110.63747,17.027161,17.643185,20.74864,176.76964,224.76682,147.44896,0.23130681,6.8826432,4.0046687,11.391762,888.17926,105.85371,105.0076,785,12525,88,282,-6.59
132.33554,3,5,7,11,57,36,43,7,7,1.7353643,-2.7061298,-0.4902626,0.47911316,-0.4222163,0.46222636,2.7202859,-2.4510298,-0.33290011,0.62941998,11,6,60,4,41.810463,30.672632,27.068697,20.791025,14.439447,16.036514,18,0.053571384,-0.20535976,0.15006417,13.803319,-9.6741199,11.454612,22.283171,1,49.653332,24.589926,14,2,5.2080002,-9.4621496,22.130898,33,3,4,3.7491298,-3.7491298,0.073260389,0.095495835,31.616989,96.155243,79.042473,0,81.401527,0.23556429,0.76443571,188.59677,0.3888889,0.63636363,4,0.19298245,63.646553,159.10117,55.318733,24.623531,105.85911,21.63204,152.90742,293.68552,86.871437,0.22805569,6.9068904,3.9100811,11.457448,921.72913,92.286789,92.058067,792.03497,12548,90,286,-6.49
