logP(o/w),logS,PEOE_VSA+1,GCUT_SMR_1,PEOE_RPC-,rsynth,BCUT_SMR_2,BCUT_SLOGP_3,GCUT_SMR_2,h_logS,h_ema,BCUT_SLOGP_1,h_log_pbo,chi1v_C,BCUT_PEOE_1,balabanJ,chi1v,GCUT_PEOE_2,SMR_VSA5,BCUT_PEOE_2,chi1_C,BCUT_SMR_0,BCUT_PEOE_0,PEOE_VSA+3,vsa_other,BCUT_SMR_1,VDistEq,PEOE_VSA_NEG,PEOE_VSA_FPOS,BCUT_SLOGP_2,PEOE_VSA_FNEG,Kier2,PEOE_RPC+,vsa_acc,PEOE_VSA-0,lip_violation,PEOE_PC-,SMR_VSA0,SlogP_VSA4,PEOE_PC+,Weight,apol,PEOE_VSA-5,weinerPath,SMR,petitjeanSC,SMR_VSA6,petitjean,SlogP_VSA2,b_double,chi1,h_mr,VDistMa,zagreb,chi0_C,weinerPol,a_nO,opr_violation,h_pstates,VAdjEq,opr_brigid,SlogP_VSA3,Kier1,mr,chi0,vdw_vol,diameter,a_hyd,SlogP_VSA7,b_max1len,SlogP_VSA1,a_acc,VAdjMa,a_nC,b_heavy,a_aro,a_heavy,b_ar,a_nN,lip_acc,rings,opr_nring,ast_violation,ast_violation_ext,PEOE_VSA-3,logPapp
5.296,-9.5236197,47.425484,-0.20527124,0.094792314,0.20689656,0.62937796,2.7202582,0.14989446,-9.8564844,13.809778,-0.42011219,11.454706,14.939447,-0.48927233,1.7232831,21.291025,0.053436555,294.11432,0.47899228,16.536514,-2.4524558,-2.7084472,96.155243,92.058067,-0.33280516,3.9518967,190.80531,0.7662918,0.46217218,0.23370817,25.333334,0.072720677,92.286789,81.251015,2.0,-3.7769547,152.90742,24.623531,3.7769547,806.06201,135.42914,81.401527,13299.0,22.09824,0.72727275,105.31101,0.42105263,159.10117,6.0,27.568697,22.73757,11.505762,290.0,31.37974,91.0,7.0,4.0,1.0,0.22490348,33.0,73.758316,50.642838,22.598822,42.517567,940.25659,19.0,37.0,105.85911,4.0,63.646553,7.0,6.9307375,44.0,61.0,11.0,58.0,11.0,7.0,14.0,4.0,3.0,3.0,5.0,0.0,-5.16
5.7379999,-9.7253904,31.616989,-0.20523709,0.094733603,0.22033899,0.62937325,2.7202766,0.14986941,-10.164824,13.811703,-0.41982973,11.454734,15.439447,-0.48920166,1.7090133,21.791025,0.053422607,312.98273,0.47898251,17.036514,-2.4539249,-2.7106886,96.155243,92.058067,-0.33279967,4.0023217,190.80531,0.77073115,0.46217066,0.22926883,26.081938,0.072675638,92.286789,81.251015,3.0,-3.7792954,152.90742,24.623531,3.7792954,820.08899,138.52272,81.401527,14108.0,22.55994,0.81818181,105.31101,0.44999999,159.10117,6.0,28.068697,23.191959,11.551768,294.0,32.086845,92.0,7.0,4.0,1.0,0.2218456,33.0,73.758316,51.632675,23.066509,43.224674,958.78406,20.0,38.0,105.85911,4.0,63.646553,7.0,6.9541965,45.0,62.0,11.0,59.0,11.0,7.0,14.0,4.0,3.0,3.0,5.0,0.0,-6.97
4.9920001,-9.53897,40.075508,-0.20781362,0.087887652,0.22033899,0.61056405,2.7202513,0.14556395,-9.7232513,14.724519,-0.44982776,11.641558,14.585895,-0.47497007,1.7090133,21.430271,0.053341523,275.24594,0.45275354,16.128265,-2.4523759,-2.7076831,118.21371,92.058067,-0.30991679,4.0023217,112.05805,0.86522239,0.48776215,0.13477764,26.081938,0.067423709,94.790543,0.0,2.0,-4.0736814,152.90742,21.437956,4.0736814,822.06097,136.23112,81.401527,14108.0,22.27734,0.81818181,126.23727,0.44999999,159.10117,6.0,28.068697,22.942755,11.551768,294.0,31.37974,92.0,8.0,3.0,1.0,0.2218456,33.0,94.68457,51.632675,22.785526,43.224674,950.91797,20.0,37.0,105.85911,4.0,63.646553,8.0,6.9541965,44.0,62.0,11.0,59.0,11.0,7.0,15.0,4.0,3.0,3.0,5.0,0.0,-6.64
3.7130001,-8.0554399,51.916496,-0.1953295,0.085989848,0.22033899,0.56844109,2.7202764,0.12877479,-9.4145422,15.897692,-0.4188534,10.789105,14.106114,-0.43359506,1.7098465,21.621304,0.006591041,259.19553,0.39698508,15.036514,-2.453882,-2.7104609,130.0547,92.058067,-0.26164949,4.0023785,118.97533,0.85787386,0.36526275,0.14212611,25.478907,0.065967798,101.70782,0.0,2.0,-4.1635876,152.90742,24.623531,4.1635876,824.08099,137.20271,81.401527,14107.0,22.264641,0.81818181,105.31101,0.44999999,159.10117,6.0,27.962543,23.027506,11.551632,296.0,30.965527,91.0,7.0,3.0,1.010209,0.2218456,32.0,73.758316,51.632675,22.766085,43.38781,948.27185,20.0,36.0,52.071899,4.0,82.086128,8.0,6.9541965,43.0,62.0,10.0,59.0,10.0,9.0,16.0,4.0,3.0,3.0,5.0,9.4210396,-5.33
5.329,-9.7320995,47.425484,-0.21434885,0.094778098,0.18333334,0.70876491,2.7201765,0.16094591,-10.435056,13.795282,-0.4654761,14.51954,15.140736,-0.524315,1.5173951,21.492313,0.059385467,381.90143,0.57365179,17.698311,-2.4489188,-2.7032278,96.155243,92.058067,-0.38846317,3.9284689,269.84778,0.67125511,0.547436,0.32874489,25.629648,0.072712414,92.286789,160.29349,3.0,-3.7775211,152.90742,23.39831,3.7775211,826.052,136.28195,81.401527,14290.0,22.701139,0.63636363,86.871437,0.3888889,159.10117,6.0,28.730494,23.378536,11.610414,304.0,32.208168,95.0,7.0,4.0,1.0,0.22152956,39.0,55.318733,50.991211,23.279242,43.345997,969.31714,18.0,39.0,194.07503,4.0,63.646553,7.0,7.0,46.0,64.0,17.0,60.0,17.0,7.0,14.0,5.0,4.0,3.0,5.0,0.0,-6.97
3.3640001,-8.1951303,47.425484,-0.2036902,0.082495615,0.050847456,0.54516172,2.720278,0.12280747,-8.9248581,15.824723,-0.41607037,9.40345,14.528764,-0.43192732,1.7150997,21.940529,0.043239996,243.63522,0.39757445,15.220017,-2.4548221,-2.71227,96.155243,105.0076,-0.27561653,3.9887691,123.12122,0.85235614,0.38857698,0.14764383,25.478907,0.063287169,105.85371,0.0,2.0,-4.3399429,176.76964,21.437956,4.3399429,827.08099,137.5715,94.968445,14054.0,22.12674,0.72727275,147.44896,0.42105263,182.96339,7.0,27.979382,22.859449,11.552937,296.0,30.672632,92.0,8.0,3.0,1.0,0.2218456,32.0,110.63747,51.632675,22.609884,43.38781,943.76166,19.0,35.0,17.643185,4.0,72.029648,8.0,6.9541965,43.0,62.0,5.0,59.0,5.0,8.0,16.0,4.0,3.0,3.0,5.0,0.0,-5.71
5.6859999,-10.13857,47.425484,-0.21412805,0.094806768,0.18333334,0.6657052,2.8738599,0.16032705,-10.250522,13.803887,-0.45449856,11.454712,16.101244,-0.52399707,1.5172716,22.452822,0.057107963,369.58795,0.52983385,17.698311,-2.5599103,-2.8154194,96.155243,92.058067,-0.36686125,3.9284689,190.80531,0.76754946,0.48848227,0.23245056,25.629648,0.072734408,92.286789,81.251015,3.0,-3.7763789,152.90742,24.623531,3.7763789,832.09998,140.28271,81.401527,14290.0,22.81024,0.63636363,105.31101,0.3888889,159.10117,6.0,28.730494,23.476511,11.610414,304.0,32.208168,95.0,7.0,4.0,1.0,0.22152956,39.0,73.758316,50.991211,23.352242,43.345997,969.31714,18.0,39.0,105.85911,4.0,63.646553,7.0,7.0,46.0,64.0,11.0,60.0,11.0,7.0,14.0,5.0,4.0,3.0,5.0,0.0,-7.35
4.2779999,-8.7355499,47.425484,-0.21332386,0.086685985,0.050000001,0.64896888,2.7350063,0.15766288,-9.3632336,15.218456,-0.44076267,11.454685,15.101244,-0.5174405,1.5172716,22.030172,0.056443099,312.98273,0.51284277,16.698311,-2.5150816,-2.7636402,96.155243,92.058067,-0.35637715,3.9284689,193.30907,0.7642681,0.47555444,0.2357319,25.629648,0.066504262,94.790543,81.251015,2.0,-4.1301517,163.9073,24.623531,4.1301517,834.07196,137.99113,81.401527,14290.0,22.50704,0.63636363,147.16353,0.3888889,170.10106,6.0,28.730494,23.202219,11.610414,304.0,31.50106,95.0,8.0,3.0,1.0,0.22152956,39.0,115.61083,50.991211,23.075094,43.345997,961.45105,18.0,38.0,105.85911,4.0,63.646553,8.0,7.0,45.0,64.0,11.0,60.0,11.0,7.0,15.0,5.0,4.0,3.0,5.0,0.0,-5.45
5.4169998,-9.7935696,63.233978,-0.2142795,0.094085075,0.19672132,0.70883042,2.7201626,0.16088961,-10.617225,13.801736,-0.46445709,14.519634,15.640736,-0.52404737,1.508462,21.992313,0.059188318,382.33026,0.5735305,18.198311,-2.4495969,-2.7044899,96.155243,92.058067,-0.38867155,3.9639792,272.05634,0.67482704,0.54486346,0.32517299,26.367884,0.072180741,92.286789,162.50203,2.0,-3.805346,152.90742,23.39831,3.805346,840.07898,139.37555,81.401527,15084.0,23.167339,0.72727275,105.31101,0.42105263,159.10117,6.0,29.230494,23.832933,11.657104,308.0,32.915276,96.0,7.0,4.0,1.0,0.21857543,39.0,73.758316,51.97633,23.747593,44.053101,987.8446,19.0,40.0,194.07503,4.0,63.646553,7.0,7.022368,47.0,65.0,17.0,61.0,17.0,7.0,14.0,5.0,4.0,3.0,5.0,0.0,-5.57
4.7179999,-9.9847202,47.425484,-0.20785841,0.086840242,0.13114753,0.61090165,2.7201595,0.14353378,-10.342529,15.156597,-0.42964852,13.672125,14.781199,-0.47004345,1.501294,21.8297,0.055156358,310.53229,0.44635698,16.939892,-2.4496593,-2.704262,153.87215,92.058067,-0.31049377,3.9899545,229.34314,0.72561562,0.48346734,0.27438435,25.785185,0.066622607,94.790543,117.28508,2.0,-4.1228151,163.9073,20.212736,4.1228151,844.06696,138.41754,81.401527,15168.0,23.09094,0.81818181,126.23727,0.44999999,170.10106,6.0,29.179182,23.614679,11.652573,310.0,32.371304,99.0,8.0,3.0,1.0,0.21857543,38.0,94.68457,51.97633,23.514099,44.21624,979.97858,20.0,39.0,146.2914,4.0,63.646553,8.0,7.022368,46.0,65.0,15.0,61.0,16.0,7.0,15.0,5.0,4.0,3.0,5.0,0.0,-6.9
5.8590002,-9.9953403,47.425484,-0.21426745,0.094027236,0.20967741,0.70885319,2.7201719,0.16088122,-10.925506,13.80366,-0.46430033,14.519663,16.140736,-0.52403909,1.4975697,22.492313,0.059167381,401.19867,0.57348734,18.698311,-2.4502847,-2.7057457,96.155243,92.058067,-0.38870075,4.0088983,272.05634,0.68085718,0.54478157,0.31914279,27.111111,0.072136365,92.286789,162.50203,3.0,-3.8076868,152.90742,23.39831,3.8076868,854.10596,142.46913,81.401527,15939.0,23.62904,0.81818181,105.31101,0.44999999,159.10117,6.0,29.730494,24.287323,11.701561,312.0,33.622379,97.0,7.0,4.0,1.0,0.2157065,39.0,73.758316,52.961891,24.215689,44.760208,1006.3721,20.0,41.0,194.07503,4.0,63.646553,7.0,7.044394,48.0,66.0,17.0,62.0,17.0,7.0,14.0,5.0,4.0,3.0,5.0,0.0,-7.34
5.1129999,-9.8089199,55.884003,-0.21339099,0.087279357,0.20967741,0.70723909,2.7201591,0.16721132,-10.484178,14.71636,-0.50617766,14.706485,15.287183,-0.5372076,1.4975697,22.131559,0.060127884,363.46185,0.57066876,17.790062,-2.4495592,-2.7040751,118.21371,92.058067,-0.38814661,4.0088983,193.30907,0.77301943,0.53438282,0.22698055,27.111111,0.066959485,94.790543,81.251015,2.0,-4.1020727,152.90742,20.212736,4.1020727,856.078,140.17755,81.401527,15939.0,23.346439,0.81818181,126.23727,0.44999999,159.10117,6.0,29.730494,24.038118,11.701561,312.0,32.915276,97.0,8.0,4.0,1.0,0.2157065,39.0,94.68457,52.961891,23.934477,44.760208,998.50604,20.0,40.0,194.07503,4.0,63.646553,8.0,7.044394,47.0,66.0,17.0,62.0,17.0,7.0,15.0,5.0,4.0,3.0,5.0,0.0,-7.14
6.6389999,-11.4015,47.425484,-0.21061859,0.09480679,0.14516129,0.63007325,2.7202868,0.15230803,-11.352665,13.804109,-0.43402115,13.67228,16.488306,-0.49856481,1.5073794,22.839884,0.056983452,367.13751,0.47967094,18.646999,-2.4519131,-2.7085009,96.155243,92.058067,-0.33348638,3.9974053,226.83939,0.73390013,0.49135867,0.26609987,26.518536,0.07273443,92.286789,117.28508,3.0,-3.7763779,152.90742,20.212736,3.7763779,856.12201,143.80272,81.401527,15843.0,23.855841,0.81818181,105.31101,0.44999999,159.10117,6.0,29.679182,24.343374,11.70142,314.0,33.785519,100.0,7.0,4.0,1.0,0.2157065,38.0,73.758316,52.961891,24.254333,44.923344,1006.3721,20.0,41.0,146.2914,5.0,63.646553,7.0,7.044394,48.0,66.0,15.0,62.0,16.0,7.0,14.0,5.0,4.0,3.0,5.0,0.0,-7.96
3.8340001,-8.3253899,67.724991,-0.20780613,0.085407458,0.20967741,0.66834331,2.7201717,0.16086876,-10.175225,15.88964,-0.44593862,13.854033,14.807403,-0.47779936,1.4982642,22.322592,0.054686721,347.41144,0.44628918,16.698311,-2.4502642,-2.7056136,130.0547,92.058067,-0.31038824,4.0089474,200.22635,0.76645535,0.44886932,0.23354462,26.518536,0.065523393,101.70782,81.251015,2.0,-4.1919789,152.90742,23.39831,4.1919789,858.09796,141.14912,81.401527,15938.0,23.33374,0.81818181,105.31101,0.44999999,159.10117,6.0,29.62434,24.122869,11.701439,314.0,32.50106,96.0,7.0,3.0,1.0102077,0.2157065,38.0,73.758316,52.961891,23.918234,44.923344,995.85992,20.0,39.0,140.28783,4.0,82.086128,8.0,7.044394,46.0,66.0,16.0,62.0,16.0,9.0,16.0,5.0,4.0,3.0,5.0,9.4210396,-5.64
3.4849999,-8.4650803,63.233978,-0.21334592,0.081959449,0.048387095,0.64908612,2.7201726,0.15766257,-9.6855745,15.816675,-0.44333225,12.468378,15.230052,-0.51745152,1.5025847,22.641817,0.057526648,331.85114,0.51294947,16.881813,-2.4507174,-2.7067137,96.155243,105.0076,-0.35642731,3.9962299,204.37224,0.76072538,0.47557583,0.23927462,26.518536,0.062878124,105.85371,81.251015,2.0,-4.3683343,176.76964,20.212736,4.3683343,861.09796,141.51793,94.968445,15882.0,23.195841,0.72727275,147.44896,0.42105263,182.96339,7.0,29.641176,23.954815,11.702584,314.0,32.208168,97.0,8.0,3.0,1.0,0.2157065,38.0,110.63747,52.961891,23.762863,44.923344,991.34973,19.0,38.0,105.85911,4.0,72.029648,8.0,7.044394,46.0,66.0,11.0,62.0,11.0,8.0,16.0,5.0,4.0,3.0,5.0,0.0,-5.71
6.5879998,-11.60998,47.425484,-0.21443635,0.094778098,0.171875,0.71643132,2.7201767,0.16315179,-11.918623,13.794858,-0.46256328,16.737099,16.545437,-0.53048348,1.3520316,22.897015,0.060013868,417.18781,0.58014774,19.664637,-2.4489179,-2.7032259,96.155243,92.058067,-0.39284065,3.995193,305.88187,0.64302695,0.5478642,0.35697305,26.277344,0.072712414,92.286789,196.32756,3.0,-3.7775211,152.90742,23.39831,3.7775211,876.112,144.65555,81.401527,17024.0,24.45174,0.81818181,86.871437,0.44999999,159.10117,6.0,30.696819,24.984339,11.796637,330.0,34.777081,104.0,7.0,5.0,1.0,0.21257895,44.0,55.318733,53.353497,24.897745,45.914909,1035.4326,20.0,43.0,234.50732,4.0,63.646553,7.0,7.1085243,50.0,69.0,21.0,64.0,22.0,7.0,14.0,6.0,5.0,3.0,5.0,0.0,-7.88
5.5370002,-10.61343,47.425484,-0.2134628,0.086685985,0.046875,0.6491394,2.7350097,0.16108231,-10.846786,15.218031,-0.43588749,13.672244,16.505945,-0.52713275,1.3519346,23.434872,0.056979887,348.2691,0.51290464,18.664637,-2.5150785,-2.7636356,96.155243,92.058067,-0.35644868,3.995193,229.34314,0.73209828,0.49922186,0.26790175,26.277344,0.066504262,94.790543,117.28508,3.0,-4.1301517,163.9073,24.623531,4.1301517,884.13196,146.36472,81.401527,17024.0,24.257641,0.81818181,147.16353,0.44999999,170.10106,6.0,30.696819,24.808023,11.796637,330.0,34.069973,104.0,8.0,5.0,1.0,0.21257895,44.0,115.61083,53.353497,24.696987,45.914909,1027.5667,20.0,42.0,146.2914,4.0,63.646553,8.0,7.1085243,49.0,69.0,15.0,64.0,16.0,7.0,15.0,6.0,5.0,3.0,5.0,0.0,-6.64
6.6760001,-11.67145,63.233978,-0.21436837,0.094085075,0.18461539,0.71658999,2.7201626,0.1631528,-12.100778,13.801312,-0.46128631,16.737194,17.045437,-0.53047168,1.3460333,23.397015,0.059634931,417.61664,0.57970953,20.164637,-2.4495955,-2.7044873,96.155243,92.058067,-0.39304596,4.0178099,308.09039,0.6469627,0.54532659,0.3530373,26.997131,0.072180741,92.286789,198.53609,3.0,-3.805346,152.90742,23.39831,3.805346,890.13898,147.74913,81.401527,17882.0,24.91794,0.81818181,105.31101,0.44999999,159.10117,6.0,31.196819,25.438738,11.841584,334.0,35.484188,105.0,7.0,5.0,1.0,0.20988324,44.0,73.758316,54.334694,25.366034,46.622017,1053.9602,20.0,44.0,234.50732,4.0,63.646553,7.0,7.129283,51.0,70.0,21.0,65.0,22.0,7.0,14.0,6.0,5.0,3.0,5.0,0.0,-6.93
6.3720002,-11.6868,55.884003,-0.21352927,0.087279357,0.1969697,0.72537458,2.7201591,0.16721196,-11.967746,14.71593,-0.50617504,16.924044,16.691883,-0.53714037,1.3382789,23.536261,0.06098358,398.74823,0.58125591,19.756388,-2.449558,-2.7040727,118.21371,92.058067,-0.39953759,4.0505381,229.34314,0.74164015,0.53441387,0.25835982,27.721783,0.066959485,94.790543,117.28508,3.0,-4.1020727,152.90742,20.212736,4.1020727,906.138,148.55113,81.401527,18805.0,25.09704,0.81818181,126.23727,0.44999999,159.10117,6.0,31.696819,25.643923,11.884449,338.0,35.484188,106.0,8.0,5.0,1.0,0.20726137,44.0,94.68457,55.316406,25.553961,47.329124,1064.6216,20.0,44.0,234.50732,4.0,63.646553,8.0,7.1497469,51.0,71.0,21.0,66.0,22.0,7.0,15.0,6.0,5.0,3.0,5.0,0.0,-8.27
5.0929999,-10.20327,67.724991,-0.20787032,0.085407458,0.1969697,0.66970104,2.7201719,0.1631494,-11.658773,15.889215,-0.44273907,16.071592,16.212103,-0.48102656,1.3388613,23.727293,0.055127338,382.69781,0.44633684,18.664637,-2.4502625,-2.7056103,130.0547,92.058067,-0.31047684,4.0505843,236.26042,0.73554045,0.48346475,0.26445958,27.164576,0.065523393,101.70782,117.28508,3.0,-4.1919789,152.90742,23.39831,4.1919789,908.15796,149.52272,81.401527,18804.0,25.084339,0.81818181,105.31101,0.44999999,159.10117,6.0,31.590668,25.728674,11.884343,340.0,35.069973,105.0,7.0,5.0,1.0102075,0.20726137,43.0,73.758316,55.316406,25.540293,47.49226,1061.9755,20.0,43.0,180.72012,4.0,82.086128,8.0,7.1497469,50.0,71.0,20.0,66.0,21.0,9.0,16.0,6.0,5.0,3.0,5.0,9.4210396,-6.85
4.744,-10.34296,63.233978,-0.21348335,0.081959449,0.045454547,0.6492489,2.7201726,0.16108243,-11.169127,15.816251,-0.43853307,14.685937,16.634752,-0.52713317,1.3423997,24.046516,0.058848966,367.13751,0.51300782,18.848141,-2.4507155,-2.7067099,96.155243,105.0076,-0.35649666,4.0404372,240.4063,0.72993112,0.49925265,0.27006888,27.164576,0.062878124,105.85371,117.28508,2.0,-4.3683343,176.76964,20.212736,4.3683343,911.15796,149.89151,94.968445,18744.0,24.94644,0.81818181,147.44896,0.44999999,182.96339,7.0,31.607504,25.560617,11.885263,340.0,34.777081,106.0,8.0,5.0,1.0,0.20726137,43.0,110.63747,55.316406,25.385284,47.49226,1057.4652,20.0,42.0,146.2914,4.0,72.029648,8.0,7.1497469,50.0,71.0,15.0,66.0,16.0,8.0,16.0,6.0,5.0,3.0,5.0,0.0,-6.36
1.908,-6.35776,20.299505,-0.20217797,0.085585326,0.2037037,0.57862133,2.7202809,0.12080558,-7.857964,15.036197,-0.44289586,11.544508,11.635082,-0.45775923,1.6830571,19.105904,0.053239185,272.73422,0.41315401,13.188307,-2.4495995,-2.704196,145.41362,77.697189,-0.288477,3.9099069,172.34253,0.77363622,0.46385249,0.22636376,23.555555,0.067346588,93.326324,67.651054,2.0,-4.0783372,154.17319,10.781946,4.0783372,750.94196,121.728,81.401527,11032.0,20.186239,0.63636363,126.23727,0.3888889,170.10106,6.0,25.835846,20.809629,11.292543,270.0,27.64769,87.0,7.0,3.0,1.0064657,0.23812568,33.0,94.68457,46.686981,20.634838,39.362869,862.88934,18.0,33.0,122.64464,4.0,62.489536,8.0,6.83289,39.0,57.0,11.0,54.0,11.0,8.0,15.0,4.0,3.0,2.0,4.0,9.4210396,-6.51
3.829,-7.7745399,20.299505,-0.20318528,0.083524927,0.21818182,0.60177267,2.7204077,0.13411543,-8.8684988,13.683531,-0.44420567,11.544663,13.342189,-0.48181891,1.6840506,20.116087,0.055548422,329.33945,0.4463906,14.895414,-2.4517887,-2.7082996,87.696724,77.697189,-0.3112618,3.933337,169.83878,0.78168851,0.47287706,0.21831147,24.304758,0.073598467,90.822563,67.651054,2.0,-3.7319,143.17329,10.781946,3.7319,762.99701,127.11317,81.401527,11640.0,20.951139,0.63636363,105.31101,0.3888889,159.10117,6.0,26.335846,21.538324,11.345545,274.0,29.061903,88.0,6.0,3.0,1.0064657,0.23466173,33.0,73.758316,47.675388,21.37606,40.069973,889.2829,18.0,35.0,122.64464,5.0,62.489536,7.0,6.8579812,41.0,58.0,11.0,55.0,11.0,8.0,14.0,4.0,3.0,3.0,5.0,9.4210396,-5.08
3.7780001,-7.9830198,20.299505,-0.2053754,0.08349935,0.24561404,0.71210563,2.7202981,0.16076115,-9.4339895,13.674263,-0.44746628,14.609482,13.399319,-0.52994585,1.4657916,20.173218,0.060598284,379.38971,0.57688463,15.913052,-2.4488764,-2.7031896,87.696724,77.697189,-0.38959071,3.9479713,248.88124,0.68189311,0.52236122,0.31810686,24.007936,0.073575921,90.822563,146.69353,2.0,-3.7330432,143.17329,13.967521,3.7330432,782.987,127.966,81.401527,12708.0,21.547041,0.63636363,86.871437,0.3888889,159.10117,6.0,27.353483,22.179289,11.450557,290.0,30.053467,92.0,6.0,3.0,1.0064657,0.23094407,39.0,55.318733,48.0387,22.021605,41.061539,918.34344,18.0,37.0,210.86055,4.0,62.489536,7.0,6.9307375,43.0,61.0,17.0,57.0,17.0,8.0,14.0,5.0,4.0,3.0,5.0,9.4210396,-5.26
4.1350002,-8.3894901,20.299505,-0.20501128,0.083524913,0.24561404,0.64797413,2.8738699,0.16076043,-9.2498398,13.682883,-0.44746587,11.544654,14.359827,-0.52993238,1.4656696,21.133724,0.057367891,367.07626,0.51280993,15.913052,-2.559839,-2.8153408,87.696724,77.697189,-0.35683158,3.9479713,169.83878,0.78292102,0.49090859,0.21707895,24.007936,0.073598444,90.822563,67.651054,2.0,-3.7319007,143.17329,15.192742,3.7319007,789.03497,131.96675,81.401527,12708.0,21.656139,0.63636363,105.31101,0.3888889,159.10117,6.0,27.353483,22.277264,11.450557,290.0,30.053467,92.0,6.0,3.0,1.0064657,0.23094407,39.0,73.758316,48.0387,22.096392,41.061539,918.34344,18.0,37.0,122.64464,4.0,62.489536,7.0,6.9307375,43.0,61.0,11.0,57.0,11.0,8.0,14.0,5.0,4.0,3.0,5.0,9.4210396,-4.98
2.727,-6.9864702,20.299505,-0.20419693,0.08658921,0.10526316,0.6248641,2.735038,0.14738208,-8.3624878,15.097479,-0.44484779,11.544627,13.359827,-0.50587296,1.4656696,20.711075,0.056374032,310.47104,0.47957331,14.913052,-2.5149119,-2.7634079,87.696724,77.697189,-0.33399442,3.9479713,172.34253,0.77949405,0.48188722,0.22050594,24.007936,0.067225657,93.326324,67.651054,2.0,-4.0856738,154.17319,15.192742,4.0856738,791.00696,129.67517,81.401527,12708.0,21.35294,0.63636363,147.16353,0.3888889,170.10106,6.0,27.353483,22.002972,11.450557,290.0,29.346359,92.0,7.0,3.0,1.0064657,0.23094407,39.0,115.61083,48.0387,21.820404,41.061539,910.47736,18.0,36.0,122.64464,4.0,62.489536,8.0,6.9307375,42.0,61.0,11.0,57.0,11.0,8.0,15.0,5.0,4.0,3.0,5.0,9.4210396,-6.67
3.322,-7.5899701,20.299505,-0.20151751,0.085585304,0.19298245,0.57861567,2.7203758,0.11695533,-8.7799139,15.034654,-0.42500782,11.544503,13.028929,-0.45770028,1.7372159,20.49975,0.053177316,291.60263,0.41234732,14.582154,-2.4526114,-2.7081618,145.41362,77.697189,-0.28616858,3.9054387,172.34253,0.78690988,0.46378997,0.21309014,25.193336,0.067346573,93.326324,67.651054,2.0,-4.0783381,154.17319,15.192742,4.0783381,793.02301,131.00876,81.401527,12512.0,21.564341,0.63636363,126.23727,0.3888889,170.10106,6.0,27.229692,22.172787,11.457623,284.0,29.932146,91.0,7.0,3.0,1.0064657,0.22805569,33.0,94.68457,49.653332,22.015471,41.647324,918.47174,18.0,36.0,122.64464,4.0,62.489536,8.0,6.9068904,42.0,60.0,11.0,57.0,11.0,8.0,15.0,4.0,3.0,3.0,5.0,9.4210396,-5.23
3.8659999,-8.0444899,36.108002,-0.20534815,0.082881577,0.25862068,0.71222645,2.7202842,0.16076081,-9.6164684,13.68073,-0.44746608,14.609576,13.899319,-0.52994078,1.4542761,20.673218,0.060205013,379.81854,0.57906485,16.413052,-2.4495373,-2.7044144,87.696724,77.697189,-0.38981137,3.991066,251.08978,0.68542641,0.51846576,0.31457356,24.740761,0.073031574,90.822563,148.90207,2.0,-3.7608681,143.17329,13.967521,3.7608681,797.01398,131.05959,81.401527,13478.0,22.013241,0.72727275,105.31101,0.42105263,159.10117,6.0,27.853483,22.633688,11.498528,294.0,30.760572,93.0,6.0,3.0,1.0064657,0.2277095,39.0,73.758316,49.022373,22.490635,41.768646,936.87091,19.0,38.0,210.86055,4.0,62.489536,7.0,6.9541965,44.0,62.0,17.0,58.0,17.0,8.0,14.0,5.0,4.0,3.0,5.0,9.4210396,-6.77
5.243,-9.0067501,20.299505,-0.20208989,0.083524905,0.20689656,0.60136396,2.7206733,0.13154921,-9.7902822,13.682004,-0.43247423,11.544659,14.736035,-0.48177987,1.7402303,21.509933,0.053289037,348.20786,0.44556898,16.289261,-2.4571648,-2.7151132,87.696724,77.697189,-0.30954105,3.9255383,169.83878,0.79423231,0.47279692,0.20576769,25.947453,0.073598444,90.822563,67.651054,2.0,-3.7319009,143.17329,15.192742,3.7319009,805.078,136.39392,81.401527,13149.0,22.329241,0.63636363,105.31101,0.3888889,159.10117,6.0,27.729692,22.901482,11.508165,288.0,31.346359,92.0,6.0,4.0,1.0064657,0.22490348,33.0,73.758316,50.642838,22.753372,42.354431,944.8653,18.0,38.0,122.64464,5.0,62.489536,7.0,6.9307375,44.0,61.0,11.0,58.0,11.0,8.0,14.0,4.0,3.0,3.0,5.0,9.4210396,-5.59
4.3080001,-8.2462597,20.299505,-0.2053241,0.082830019,0.27118644,0.71224546,2.7202935,0.16076086,-9.9248428,13.682656,-0.44746605,14.609604,14.399319,-0.52994019,1.44107,21.173218,0.060175657,398.68695,0.57968599,16.913052,-2.450206,-2.7056293,87.696724,77.697189,-0.38983682,4.0425792,251.08978,0.69153571,0.51834106,0.30846432,25.478907,0.072986141,90.822563,148.90207,2.0,-3.7632089,143.17329,13.967521,3.7632089,811.04095,134.15317,81.401527,14306.0,22.474939,0.81818181,105.31101,0.44999999,159.10117,6.0,28.353483,23.088076,11.544292,298.0,31.46768,94.0,6.0,3.0,1.0064657,0.22457284,39.0,73.758316,50.00655,22.95937,42.47575,955.39838,20.0,39.0,210.86055,4.0,62.489536,7.0,6.9772801,45.0,63.0,17.0,59.0,17.0,8.0,14.0,5.0,4.0,3.0,5.0,9.4210396,-5.08
